run_id,epoch,train_recon,train_vq,train_distill,train_src_repulsion,val_recon,val_distill,val_src_repulsion,src_repulsion_weight,best_val_recon,is_best,phase,channel_prob,learning_rate
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,100,0.04549708,0.18093261,0.02704703,0.00000000,0.04788976,0.03107503,0.00000000,0,0.04475120,0,Phase3-微调,0.475000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,101,0.04448364,0.18383954,0.02754464,0.00000000,0.04259368,0.02373500,0.00000000,0,0.04259368,1,Phase3-微调,0.500000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,102,0.04422991,0.18168655,0.02708700,0.00000000,0.04386317,0.02496813,0.00000000,0,0.04259368,0,Phase3-微调,0.525000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,103,0.04483325,0.18868609,0.02821586,0.00000000,0.04546963,0.02988076,0.00000000,0,0.04259368,0,Phase3-微调,0.550000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,104,0.04379710,0.17767374,0.02606427,0.00000000,0.04379505,0.02543794,0.00000000,0,0.04259368,0,Phase3-微调,0.575000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,105,0.04503379,0.19273033,0.02865860,0.00000000,0.04351518,0.02601005,0.00000000,0,0.04259368,0,Phase3-微调,0.600000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,106,0.04408075,0.18162910,0.02656694,0.00000000,0.04529285,0.02770023,0.00000000,0,0.04259368,0,Phase3-微调,0.625000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,107,0.04422179,0.18397926,0.02739841,0.00000000,0.04452158,0.02849223,0.00000000,0,0.04259368,0,Phase3-微调,0.650000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,108,0.04373371,0.17877978,0.02696063,0.00000000,0.04467358,0.02836093,0.00000000,0,0.04259368,0,Phase3-微调,0.675000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,109,0.04475915,0.19182603,0.02937233,0.00000000,0.04335082,0.02831237,0.00000000,0,0.04259368,0,Phase3-微调,0.700000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,110,0.04441297,0.18854262,0.02850704,0.00000000,0.04376408,0.02597728,0.00000000,0,0.04259368,0,Phase3-微调,0.725000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,111,0.04402121,0.18375542,0.02768951,0.00000000,0.04458099,0.03020816,0.00000000,0,0.04259368,0,Phase3-微调,0.750000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,112,0.04426490,0.18690078,0.02817036,0.00000000,0.04312931,0.02517624,0.00000000,0,0.04259368,0,Phase3-微调,0.775000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,113,0.04392860,0.18597859,0.02805094,0.00000000,0.04469216,0.02892404,0.00000000,0,0.04259368,0,Phase3-微调,0.800000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,114,0.04322006,0.17667769,0.02626167,0.00000000,0.04483068,0.02820941,0.00000000,0,0.04259368,0,Phase3-微调,0.825000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,115,0.04404920,0.18597630,0.02798775,0.00000000,0.04466350,0.02932605,0.00000000,0,0.04259368,0,Phase3-微调,0.850000,2.5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,116,0.04326840,0.17778469,0.02644911,0.00000000,0.04511434,0.02946306,0.00000000,0,0.04259368,0,Phase3-微调,0.875000,2.5e-05
